count,time,presortedPercentage,descending
10000,2.364207,25.000000,0
10000,2.662435,25.000000,0
10000,2.362112,25.000000,0
10000,2.237755,25.000000,0
10000,2.203900,25.000000,0
10000,2.709772,25.000000,0
10000,2.252876,25.000000,0
10000,2.291301,25.000000,0
10000,2.510547,25.000000,0
10000,2.226078,25.000000,0
10000,2.217126,25.000000,0
10000,2.155026,25.000000,0
10000,2.180645,25.000000,0
10000,2.173060,25.000000,0
10000,2.440600,25.000000,0
10000,2.181311,25.000000,0
10000,2.169985,25.000000,0
10000,2.264047,25.000000,0
10000,2.164709,25.000000,0
10000,2.199011,25.000000,0
10000,2.237460,25.000000,0
10000,2.173892,25.000000,0
10000,2.216660,25.000000,0
10000,2.447924,25.000000,0
10000,2.420882,25.000000,0
10000,3.075894,25.000000,0
10000,2.204481,25.000000,0
10000,2.153563,25.000000,0
10000,2.193119,25.000000,0
10000,2.341768,25.000000,0
10000,2.274818,25.000000,0
10000,2.218770,25.000000,0
10000,2.220853,25.000000,0
10000,2.322522,25.000000,0
10000,2.386554,25.000000,0
10000,2.195249,25.000000,0
10000,3.209534,25.000000,0
10000,2.296180,25.000000,0
50000,12.992018,25.000000,0
50000,12.496132,25.000000,0
50000,12.774764,25.000000,0
50000,13.134684,25.000000,0
50000,14.603371,25.000000,0
50000,12.684168,25.000000,0
50000,12.621043,25.000000,0
50000,12.418560,25.000000,0
50000,12.648895,25.000000,0
50000,12.402651,25.000000,0
50000,12.177271,25.000000,0
50000,13.813152,25.000000,0
50000,12.367456,25.000000,0
50000,13.130710,25.000000,0
50000,13.187378,25.000000,0
50000,12.632279,25.000000,0
50000,12.322573,25.000000,0
50000,12.490966,25.000000,0
50000,12.669924,25.000000,0
50000,12.251320,25.000000,0
50000,12.499156,25.000000,0
50000,12.511521,25.000000,0
50000,13.384077,25.000000,0
50000,13.342656,25.000000,0
50000,14.751134,25.000000,0
50000,13.212029,25.000000,0
50000,12.339272,25.000000,0
50000,12.710347,25.000000,0
50000,13.219491,25.000000,0
50000,12.753818,25.000000,0
50000,12.974657,25.000000,0
50000,12.814757,25.000000,0
50000,14.181968,25.000000,0
50000,13.648066,25.000000,0
50000,12.405230,25.000000,0
50000,12.863747,25.000000,0
50000,13.288171,25.000000,0
50000,12.270558,25.000000,0
50000,12.473913,25.000000,0
50000,12.526085,25.000000,0
50000,13.548051,25.000000,0
50000,15.328081,25.000000,0
50000,14.068207,25.000000,0
50000,12.554174,25.000000,0
50000,13.883019,25.000000,0
50000,12.406041,25.000000,0
50000,12.437363,25.000000,0
50000,13.054152,25.000000,0
50000,13.564172,25.000000,0
50000,13.735311,25.000000,0
50000,13.557813,25.000000,0
50000,12.985536,25.000000,0
50000,13.422974,25.000000,0
50000,12.639676,25.000000,0
50000,12.437865,25.000000,0
50000,12.777247,25.000000,0
50000,13.203707,25.000000,0
50000,13.221720,25.000000,0
50000,13.617302,25.000000,0
50000,12.523471,25.000000,0
50000,13.316954,25.000000,0
50000,12.710544,25.000000,0
50000,12.379576,25.000000,0
50000,12.353872,25.000000,0
50000,12.199361,25.000000,0
50000,14.115184,25.000000,0
50000,12.929346,25.000000,0
50000,12.415951,25.000000,0
50000,12.274414,25.000000,0
50000,12.254688,25.000000,0
50000,13.738281,25.000000,0
50000,13.820118,25.000000,0
50000,12.596511,25.000000,0
50000,12.151120,25.000000,0
50000,12.689661,25.000000,0
50000,12.961570,25.000000,0
50000,12.427242,25.000000,0
