count,time,presortedPercentage,descending
10000,2.117470,25.000000,0
10000,2.011415,25.000000,0
10000,1.957312,25.000000,0
10000,2.043107,25.000000,0
10000,2.534466,25.000000,0
10000,2.830875,25.000000,0
10000,2.073435,25.000000,0
10000,2.673889,25.000000,0
10000,2.192743,25.000000,0
10000,2.077568,25.000000,0
10000,2.200343,25.000000,0
10000,2.056733,25.000000,0
10000,1.975417,25.000000,0
10000,2.070750,25.000000,0
10000,2.020213,25.000000,0
10000,1.948565,25.000000,0
10000,2.046814,25.000000,0
10000,2.275984,25.000000,0
50000,12.542020,25.000000,0
50000,12.771342,25.000000,0
50000,12.839897,25.000000,0
50000,12.203854,25.000000,0
50000,12.332893,25.000000,0
50000,12.009842,25.000000,0
50000,13.641268,25.000000,0
50000,13.559781,25.000000,0
50000,12.403268,25.000000,0
50000,12.571636,25.000000,0
50000,13.361460,25.000000,0
50000,14.504827,25.000000,0
50000,12.302259,25.000000,0
50000,13.025865,25.000000,0
50000,12.789875,25.000000,0
50000,13.028408,25.000000,0
50000,12.461380,25.000000,0
50000,12.491804,25.000000,0
50000,12.429123,25.000000,0
50000,13.008160,25.000000,0
50000,12.898850,25.000000,0
50000,13.125840,25.000000,0
50000,14.154542,25.000000,0
50000,13.229344,25.000000,0
50000,12.509096,25.000000,0
50000,12.377427,25.000000,0
50000,13.071295,25.000000,0
50000,12.441340,25.000000,0
50000,12.217430,25.000000,0
50000,12.670344,25.000000,0
50000,13.790028,25.000000,0
50000,12.696261,25.000000,0
50000,13.871901,25.000000,0
50000,12.568250,25.000000,0
50000,12.951759,25.000000,0
50000,13.275119,25.000000,0
50000,12.483532,25.000000,0
50000,11.943921,25.000000,0
50000,12.085981,25.000000,0
50000,13.157777,25.000000,0
50000,12.962587,25.000000,0
50000,14.441672,25.000000,0
50000,13.336829,25.000000,0
50000,12.365235,25.000000,0
50000,12.570395,25.000000,0
50000,12.602970,25.000000,0
50000,13.170901,25.000000,0
50000,12.583950,25.000000,0
50000,13.523598,25.000000,0
50000,13.830828,25.000000,0
50000,12.556288,25.000000,0
50000,12.993579,25.000000,0
50000,13.073685,25.000000,0
50000,12.528876,25.000000,0
50000,13.239691,25.000000,0
50000,12.335784,25.000000,0
50000,12.263833,25.000000,0
50000,12.776781,25.000000,0
50000,13.156148,25.000000,0
50000,13.046572,25.000000,0
50000,12.165967,25.000000,0
50000,13.162148,25.000000,0
50000,12.799413,25.000000,0
50000,13.343094,25.000000,0
50000,12.089563,25.000000,0
50000,12.492654,25.000000,0
50000,13.253919,25.000000,0
50000,12.715535,25.000000,0
50000,13.635123,25.000000,0
50000,11.958848,25.000000,0
50000,14.388577,25.000000,0
50000,14.320885,25.000000,0
50000,13.562225,25.000000,0
50000,14.238438,25.000000,0
50000,13.380460,25.000000,0
50000,13.796475,25.000000,0
50000,13.372686,25.000000,0
50000,15.485995,25.000000,0
50000,13.427337,25.000000,0
50000,12.821668,25.000000,0
50000,12.836560,25.000000,0
