count,time,presortedPercentage,descending
50000,4.970932,25.000000,0
50000,5.594034,25.000000,0
50000,5.164559,25.000000,0
50000,5.851002,25.000000,0
50000,4.880616,25.000000,0
50000,5.842263,25.000000,0
50000,5.007885,25.000000,0
50000,4.895242,25.000000,0
50000,5.523096,25.000000,0
50000,5.443305,25.000000,0
50000,4.595932,25.000000,0
50000,6.017880,25.000000,0
50000,6.793784,25.000000,0
50000,4.890297,25.000000,0
50000,4.825594,25.000000,0
50000,4.783261,25.000000,0
50000,5.720566,25.000000,0
50000,5.328533,25.000000,0
50000,6.276991,25.000000,0
50000,5.377651,25.000000,0
50000,4.729801,25.000000,0
50000,4.675809,25.000000,0
50000,5.053017,25.000000,0
50000,4.896064,25.000000,0
50000,4.619727,25.000000,0
50000,5.001584,25.000000,0
50000,4.818839,25.000000,0
50000,5.226121,25.000000,0
50000,5.390356,25.000000,0
50000,4.663124,25.000000,0
50000,4.921928,25.000000,0
50000,6.368944,25.000000,0
50000,4.615179,25.000000,0
50000,4.960359,25.000000,0
50000,5.148356,25.000000,0
50000,5.391467,25.000000,0
50000,4.816657,25.000000,0
50000,4.483407,25.000000,0
50000,4.836846,25.000000,0
50000,4.692787,25.000000,0
50000,5.060704,25.000000,0
50000,5.108384,25.000000,0
50000,4.743455,25.000000,0
50000,4.745412,25.000000,0
50000,4.759371,25.000000,0
50000,4.676216,25.000000,0
50000,4.962307,25.000000,0
100000,9.140413,25.000000,0
100000,9.116439,25.000000,0
100000,10.487775,25.000000,0
100000,10.739300,25.000000,0
100000,8.822643,25.000000,0
100000,9.471471,25.000000,0
100000,9.696216,25.000000,0
100000,9.786336,25.000000,0
100000,9.678626,25.000000,0
100000,10.082111,25.000000,0
100000,10.237295,25.000000,0
100000,9.156810,25.000000,0
100000,12.384135,25.000000,0
100000,9.601424,25.000000,0
100000,9.498114,25.000000,0
100000,12.150659,25.000000,0
100000,10.382072,25.000000,0
100000,9.360764,25.000000,0
100000,9.707536,25.000000,0
100000,9.054567,25.000000,0
100000,9.100156,25.000000,0
100000,11.261435,25.000000,0
100000,9.427389,25.000000,0
100000,9.600346,25.000000,0
100000,10.703511,25.000000,0
100000,9.660895,25.000000,0
100000,9.599551,25.000000,0
100000,10.399607,25.000000,0
100000,10.591406,25.000000,0
100000,10.761203,25.000000,0
100000,9.166272,25.000000,0
100000,10.268784,25.000000,0
100000,9.991525,25.000000,0
100000,9.950216,25.000000,0
100000,9.980552,25.000000,0
100000,10.924936,25.000000,0
100000,10.489756,25.000000,0
100000,11.094882,25.000000,0
100000,9.691087,25.000000,0
100000,9.816905,25.000000,0
100000,10.439761,25.000000,0
100000,9.820780,25.000000,0
100000,10.592337,25.000000,0
100000,10.116019,25.000000,0
100000,10.192603,25.000000,0
100000,9.833577,25.000000,0
100000,9.325934,25.000000,0
100000,9.817690,25.000000,0
100000,11.615107,25.000000,0
100000,9.881490,25.000000,0
100000,10.342486,25.000000,0
100000,9.835392,25.000000,0
100000,9.602359,25.000000,0
100000,11.271905,25.000000,0
100000,9.863463,25.000000,0
100000,10.503118,25.000000,0
100000,10.419688,25.000000,0
100000,10.733367,25.000000,0
100000,11.159424,25.000000,0
100000,12.046785,25.000000,0
100000,11.326428,25.000000,0
100000,10.112885,25.000000,0
100000,9.059229,25.000000,0
100000,9.747872,25.000000,0
100000,9.508545,25.000000,0
100000,9.874761,25.000000,0
100000,9.836319,25.000000,0
100000,10.789021,25.000000,0
100000,9.484980,25.000000,0
100000,9.769755,25.000000,0
100000,9.466284,25.000000,0
100000,9.565475,25.000000,0
100000,11.966483,25.000000,0
100000,11.330527,25.000000,0
100000,10.474115,25.000000,0
100000,11.443324,25.000000,0
100000,9.095680,25.000000,0
100000,9.515653,25.000000,0
100000,11.671995,25.000000,0
100000,9.888245,25.000000,0
100000,10.122152,25.000000,0
100000,10.161727,25.000000,0
100000,9.730538,25.000000,0
100000,9.256895,25.000000,0
100000,9.000179,25.000000,0
100000,9.367015,25.000000,0
100000,11.812996,25.000000,0
100000,9.957212,25.000000,0
100000,10.480514,25.000000,0
100000,9.996145,25.000000,0
100000,10.033252,25.000000,0
100000,10.182131,25.000000,0
100000,10.271258,25.000000,0
100000,9.566259,25.000000,0
100000,11.870667,25.000000,0
100000,10.204821,25.000000,0
100000,9.708951,25.000000,0
100000,10.720580,25.000000,0
100000,9.791249,25.000000,0
100000,9.211445,25.000000,0
500000,49.395084,25.000000,0
500000,55.489831,25.000000,0
500000,47.566176,25.000000,0
500000,46.870435,25.000000,0
500000,46.526682,25.000000,0
500000,52.025527,25.000000,0
500000,64.490353,25.000000,0
500000,50.248046,25.000000,0
500000,48.093344,25.000000,0
500000,47.877418,25.000000,0
500000,49.395962,25.000000,0
500000,70.737738,25.000000,0
500000,45.866215,25.000000,0
500000,49.707931,25.000000,0
500000,59.429682,25.000000,0
500000,48.285145,25.000000,0
500000,60.192213,25.000000,0
500000,57.991746,25.000000,0
500000,53.714560,25.000000,0
500000,55.083817,25.000000,0
500000,47.574697,25.000000,0
500000,43.845060,25.000000,0
500000,46.352760,25.000000,0
500000,45.100995,25.000000,0
500000,45.819193,25.000000,0
500000,54.033034,25.000000,0
500000,48.183494,25.000000,0
500000,57.469750,25.000000,0
500000,46.793196,25.000000,0
500000,55.737548,25.000000,0
500000,56.165366,25.000000,0
500000,47.272882,25.000000,0
500000,47.560763,25.000000,0
500000,46.645265,25.000000,0
500000,50.689972,25.000000,0
500000,50.572795,25.000000,0
500000,45.731789,25.000000,0
500000,46.809292,25.000000,0
500000,62.558996,25.000000,0
500000,47.864319,25.000000,0
500000,51.502802,25.000000,0
500000,49.261584,25.000000,0
500000,44.891466,25.000000,0
500000,52.041190,25.000000,0
500000,45.880684,25.000000,0
500000,52.213485,25.000000,0
500000,49.811799,25.000000,0
500000,52.619557,25.000000,0
500000,57.454697,25.000000,0
500000,49.903412,25.000000,0
500000,49.446944,25.000000,0
500000,47.169560,25.000000,0
500000,48.273162,25.000000,0
500000,50.009853,25.000000,0
500000,55.557681,25.000000,0
500000,51.181051,25.000000,0
500000,56.572415,25.000000,0
500000,49.210123,25.000000,0
500000,46.938868,25.000000,0
500000,48.075023,25.000000,0
500000,48.201641,25.000000,0
500000,48.782904,25.000000,0
500000,52.035250,25.000000,0
500000,48.917932,25.000000,0
500000,48.833109,25.000000,0
500000,61.093926,25.000000,0
500000,54.173279,25.000000,0
500000,51.242475,25.000000,0
500000,44.999546,25.000000,0
500000,53.332825,25.000000,0
500000,49.576317,25.000000,0
500000,50.492800,25.000000,0
500000,53.098761,25.000000,0
500000,52.146497,25.000000,0
500000,52.024694,25.000000,0
500000,49.363096,25.000000,0
500000,47.079865,25.000000,0
500000,50.240112,25.000000,0
500000,51.123374,25.000000,0
500000,50.537156,25.000000,0
500000,49.141817,25.000000,0
500000,47.146421,25.000000,0
500000,53.162640,25.000000,0
500000,44.336703,25.000000,0
500000,45.553905,25.000000,0
500000,48.773647,25.000000,0
500000,46.642441,25.000000,0
500000,47.573443,25.000000,0
500000,50.996627,25.000000,0
500000,51.370788,25.000000,0
500000,54.358530,25.000000,0
500000,48.323152,25.000000,0
500000,45.193802,25.000000,0
500000,59.639888,25.000000,0
500000,52.319405,25.000000,0
500000,48.899631,25.000000,0
500000,49.376834,25.000000,0
500000,47.098000,25.000000,0
500000,47.796756,25.000000,0
500000,47.800168,25.000000,0
1000000,109.681798,25.000000,0
1000000,100.139873,25.000000,0
1000000,91.806680,25.000000,0
1000000,94.316620,25.000000,0
1000000,104.191768,25.000000,0
1000000,136.191010,25.000000,0
1000000,99.627301,25.000000,0
1000000,93.460410,25.000000,0
1000000,126.450324,25.000000,0
1000000,105.443217,25.000000,0
1000000,98.184355,25.000000,0
1000000,93.257828,25.000000,0
1000000,104.503594,25.000000,0
1000000,113.332068,25.000000,0
1000000,100.236615,25.000000,0
1000000,113.836045,25.000000,0
1000000,97.951671,25.000000,0
1000000,94.541588,25.000000,0
1000000,102.127417,25.000000,0
1000000,96.995720,25.000000,0
1000000,94.592328,25.000000,0
